subset_id,k,rep,classifier,scores,roc_auc
k5_r46,5,46,logistic_regression,"UPDRS3_on,HY_on,UPDRS1,PIGD_off,HVLT_DR",0.9134731746672046
k5_r47,5,47,logistic_regression,"LEDD,UPDRS1,ESS,VFT_phon_f,JLO",0.9135135135135135
k5_r48,5,48,logistic_regression,"SDM,LNS,UPDRS3_off,HY_off,PIGD_off",0.8335619201290844
k5_r49,5,49,logistic_regression,"HVLT_DR,GDS,HY_off,PIGD_on,LEDD",0.8370310609116579
k6_r0,6,0,logistic_regression,"UPDRS1,UPDRS4,AXSC_off,SEADL,UPDRS3_on,LNS",0.9222670431625656
k6_r1,6,1,logistic_regression,"UPDRS3_on,MOCA,VFT_phon_f,AXSC_off,UPDRS3_off,PIGD_on",0.8424768051633723
k6_r2,6,2,logistic_regression,"SDM,AXSC_on,ESS,HY_off,SEADL,AXSC_off",0.8592174263816055
k6_r3,6,3,logistic_regression,"UPDRS3_on,HY_off,MOCA,UPDRS1,LNS,PIGD_off",0.9104477611940298
k6_r4,6,4,logistic_regression,"AXSC_on,VFT_sem_sum,SEADL,UPDRS3_off,MOCA,HVLT_IR",0.8708350141185962
k6_r5,6,5,logistic_regression,"MOCA,JLO,LEDD,PIGD_off,VFT_phon_f,PIGD_on",0.8757160145219848
k6_r6,6,6,logistic_regression,"VFT_phon_f,HVLT_IR,SDM,SCOPA,UPDRS1,ESS",0.8917708753529648
k6_r7,6,7,logistic_regression,"LEDD,UPDRS3_on,SDM,VFT_sem_sum,RBDScr,HY_on",0.8525615167406212
k6_r8,6,8,logistic_regression,"SEADL,SDM,HVLT_DR,UPDRS2,UPDRS1,LNS",0.9377168212989109
k6_r9,6,9,logistic_regression,"PIGD_on,MOCA,ESS,HVLT_DR,UPDRS3_on,LNS",0.8372327551432028
k6_r10,6,10,logistic_regression,"UPDRS3_on,JLO,UPDRS3_off,UPDRS4,RBDScr,PIGD_off",0.837676482452602
k6_r11,6,11,logistic_regression,"VFT_phon_f,SCOPA,PIGD_off,LEDD,PIGD_on,GDS",0.8664380798709157
k6_r12,6,12,logistic_regression,"SCOPA,LNS,MOCA,AXSC_off,JLO,LEDD",0.826865671641791
k6_r13,6,13,logistic_regression,"UPDRS3_off,HVLT_IR,ESS,SDM,SEADL,UPDRS4",0.8756353368293666
k6_r14,6,14,logistic_regression,"LEDD,ESS,UPDRS3_off,PIGD_off,RBDScr,UPDRS2",0.9164582492940702
k6_r15,6,15,logistic_regression,"AXSC_on,JLO,SEADL,HVLT_DR,VFT_phon_f,GDS",0.8738604275917708
k6_r16,6,16,logistic_regression,"ESS,HVLT_DR,JLO,UPDRS4,MOCA,AXSC_off",0.7857603872529245
k6_r17,6,17,logistic_regression,"HY_on,SCOPA,GDS,HVLT_IR,JLO,PIGD_on",0.8211778943122228
k6_r18,6,18,logistic_regression,"SCOPA,UPDRS3_on,UPDRS1,LEDD,SDM,UPDRS3_off",0.9199677289229528
k6_r19,6,19,logistic_regression,"GDS,PIGD_on,SCOPA,HY_off,UPDRS3_on,VFT_sem_sum",0.8519160951996771
k6_r20,6,20,logistic_regression,"RBDScr,UPDRS4,GDS,HY_on,SDM,VFT_phon_f",0.8344897135941912
k6_r21,6,21,logistic_regression,"SCOPA,VFT_phon_f,PIGD_off,UPDRS1,UPDRS4,UPDRS3_off",0.9073013311819282
k6_r22,6,22,logistic_regression,"SCOPA,ESS,UPDRS3_off,AXSC_on,JLO,VFT_phon_f",0.8266236385639371
k6_r23,6,23,logistic_regression,"LEDD,PIGD_on,MOCA,SCOPA,HVLT_IR,HVLT_DR",0.8575635336829366
k6_r24,6,24,logistic_regression,"VFT_sem_sum,AXSC_on,HVLT_DR,UPDRS4,UPDRS3_on,LEDD",0.8415490116982655
k6_r25,6,25,logistic_regression,"SCOPA,ESS,UPDRS2,UPDRS1,GDS,UPDRS3_off",0.9289632916498588
k6_r26,6,26,logistic_regression,"SDM,HVLT_DR,UPDRS1,SCOPA,SEADL,UPDRS2",0.9346510689794272
k6_r27,6,27,logistic_regression,"JLO,VFT_sem_sum,PIGD_off,HY_off,UPDRS3_off,SCOPA",0.855748285599032
k6_r28,6,28,logistic_regression,"AXSC_on,GDS,HY_on,ESS,SCOPA,MOCA",0.8071803146430013
k6_r29,6,29,logistic_regression,"GDS,UPDRS2,AXSC_on,HY_off,RBDScr,UPDRS3_on",0.896430012101654
k6_r30,6,30,logistic_regression,"HVLT_DR,UPDRS4,RBDScr,VFT_phon_f,MOCA,SEADL",0.881726502622025
k6_r31,6,31,logistic_regression,"HY_off,LNS,SCOPA,UPDRS3_off,LEDD,UPDRS2",0.9203307785397338
k6_r32,6,32,logistic_regression,"UPDRS1,SDM,UPDRS2,PIGD_off,HY_off,SCOPA",0.9207745058491327
k6_r33,6,33,logistic_regression,"HVLT_IR,AXSC_off,UPDRS2,JLO,UPDRS3_on,LEDD",0.9079870915691811
k6_r34,6,34,logistic_regression,"PIGD_off,UPDRS2,HVLT_IR,HVLT_DR,VFT_phon_f,JLO",0.9053247277127875
k6_r35,6,35,logistic_regression,"UPDRS2,UPDRS4,AXSC_off,SCOPA,JLO,VFT_sem_sum",0.9230738200887454
k6_r36,6,36,logistic_regression,"UPDRS4,JLO,AXSC_on,UPDRS3_off,PIGD_on,SCOPA",0.8519160951996773
k6_r37,6,37,logistic_regression,"HY_on,UPDRS4,GDS,PIGD_off,MOCA,SDM",0.8594594594594595
k6_r38,6,38,logistic_regression,"JLO,HY_off,SEADL,VFT_sem_sum,AXSC_off,SCOPA",0.882412263009278
k6_r39,6,39,logistic_regression,"LNS,VFT_sem_sum,GDS,AXSC_on,UPDRS3_off,ESS",0.800161355385236
k6_r40,6,40,logistic_regression,"VFT_phon_f,UPDRS2,HY_on,AXSC_off,SEADL,SDM",0.9334005647438484
k6_r41,6,41,logistic_regression,"UPDRS4,PIGD_on,PIGD_off,UPDRS2,SDM,LEDD",0.9257361839451391
k6_r42,6,42,logistic_regression,"PIGD_off,SEADL,GDS,HY_on,VFT_phon_f,SDM",0.8824122630092779
k6_r43,6,43,logistic_regression,"LEDD,HVLT_DR,HY_on,JLO,PIGD_on,SDM",0.864300121016539
k6_r44,6,44,logistic_regression,"UPDRS3_off,MOCA,HY_on,HY_off,UPDRS1,HVLT_DR",0.9079870915691812
k6_r45,6,45,logistic_regression,"LNS,AXSC_on,HY_on,PIGD_off,AXSC_off,GDS",0.8241629689390884
k6_r46,6,46,logistic_regression,"VFT_sem_sum,HVLT_IR,VFT_phon_f,PIGD_on,JLO,SCOPA",0.8419524001613554
k6_r47,6,47,logistic_regression,"UPDRS3_on,LEDD,GDS,VFT_phon_f,RBDScr,UPDRS4",0.7941912061315046
k6_r48,6,48,logistic_regression,"GDS,UPDRS3_on,RBDScr,SCOPA,SDM,UPDRS3_off",0.8473174667204518
k6_r49,6,49,logistic_regression,"RBDScr,AXSC_on,HVLT_DR,SEADL,SCOPA,HVLT_IR",0.8688584106494555
k7_r0,7,0,logistic_regression,"UPDRS3_off,PIGD_off,VFT_phon_f,GDS,UPDRS1,UPDRS3_on,MOCA",0.9084711577248891
k7_r1,7,1,logistic_regression,"VFT_phon_f,UPDRS2,RBDScr,MOCA,HY_on,ESS,UPDRS1",0.93614360629286
k7_r2,7,2,logistic_regression,"AXSC_on,ESS,LNS,PIGD_on,SDM,HVLT_IR,UPDRS3_on",0.8299717628075838
k7_r3,7,3,logistic_regression,"LNS,AXSC_on,GDS,VFT_sem_sum,SEADL,HY_on,UPDRS1",0.9133118192819686
k7_r4,7,4,logistic_regression,"LNS,UPDRS1,JLO,AXSC_off,UPDRS2,ESS,SDM",0.936385639370714
k7_r5,7,5,logistic_regression,"MOCA,UPDRS1,UPDRS3_off,RBDScr,SEADL,UPDRS3_on,HY_on",0.9245260185558694
k7_r6,7,6,logistic_regression,"UPDRS4,PIGD_off,SEADL,JLO,LNS,MOCA,UPDRS1",0.9231544977813635
k7_r7,7,7,logistic_regression,"HY_on,UPDRS4,UPDRS1,AXSC_on,PIGD_on,SDM,JLO",0.9089148850342881
k7_r8,7,8,logistic_regression,"PIGD_off,ESS,UPDRS3_off,UPDRS4,UPDRS2,SCOPA,UPDRS3_on",0.914017749092376
k7_r9,7,9,logistic_regression,"VFT_sem_sum,HVLT_IR,LNS,GDS,AXSC_on,VFT_phon_f,HVLT_DR",0.7769665187575634
k7_r10,7,10,logistic_regression,"HY_on,UPDRS2,LEDD,UPDRS3_on,VFT_phon_f,GDS,PIGD_off",0.9163372327551432
k7_r11,7,11,logistic_regression,"GDS,PIGD_on,UPDRS1,RBDScr,UPDRS3_off,UPDRS2,LNS",0.9242436466317063
k7_r12,7,12,logistic_regression,"VFT_sem_sum,JLO,UPDRS2,AXSC_on,UPDRS4,ESS,GDS",0.9191206131504639
k7_r13,7,13,logistic_regression,"RBDScr,JLO,HY_off,SEADL,UPDRS1,AXSC_on,UPDRS3_on",0.9140379185155305
k7_r14,7,14,logistic_regression,"UPDRS3_on,AXSC_on,MOCA,SEADL,JLO,HY_on,LEDD",0.8876966518757564
k7_r15,7,15,logistic_regression,"PIGD_on,ESS,HVLT_DR,UPDRS3_off,SCOPA,UPDRS3_on,PIGD_off",0.8421944332392093
k7_r16,7,16,logistic_regression,"UPDRS2,SDM,HVLT_IR,ESS,LNS,HY_off,VFT_sem_sum",0.9057886244453408
k7_r17,7,17,logistic_regression,"VFT_sem_sum,JLO,GDS,HVLT_IR,SDM,PIGD_off,UPDRS3_on",0.8501411859620814
k7_r18,7,18,logistic_regression,"VFT_sem_sum,AXSC_off,HVLT_IR,HY_off,UPDRS3_off,ESS,RBDScr",0.8085114965711981
k7_r19,7,19,logistic_regression,"SCOPA,VFT_sem_sum,SEADL,GDS,UPDRS2,JLO,LNS",0.927914481645825
k7_r20,7,20,logistic_regression,"JLO,SEADL,HVLT_IR,HY_off,UPDRS2,HVLT_DR,AXSC_off",0.913977410246067
k7_r21,7,21,logistic_regression,"VFT_sem_sum,ESS,UPDRS2,LNS,JLO,SCOPA,GDS",0.917628075837031
k7_r22,7,22,logistic_regression,"RBDScr,LEDD,SCOPA,PIGD_off,UPDRS3_off,JLO,AXSC_on",0.8458249294070189
k7_r23,7,23,logistic_regression,"SDM,UPDRS2,SCOPA,UPDRS1,AXSC_off,UPDRS4,PIGD_off",0.9242033077853974
k7_r24,7,24,logistic_regression,"HY_on,UPDRS4,AXSC_off,SEADL,JLO,LEDD,ESS",0.8854780153287616
k7_r25,7,25,logistic_regression,"LEDD,UPDRS4,SCOPA,RBDScr,HY_on,JLO,UPDRS3_on",0.8439693424768051
k7_r26,7,26,logistic_regression,"GDS,VFT_sem_sum,SDM,VFT_phon_f,ESS,LNS,AXSC_on",0.8171843485276322
k7_r27,7,27,logistic_regression,"SEADL,LEDD,HY_on,SCOPA,ESS,HVLT_DR,VFT_sem_sum",0.8747478822105688
k7_r28,7,28,logistic_regression,"AXSC_on,ESS,SCOPA,AXSC_off,PIGD_on,UPDRS3_off,GDS",0.8494150867285195
k7_r29,7,29,logistic_regression,"VFT_phon_f,PIGD_off,SEADL,HY_off,SDM,HVLT_IR,MOCA",0.8567970956030658
k7_r30,7,30,logistic_regression,"AXSC_on,PIGD_off,SEADL,LNS,SCOPA,UPDRS4,RBDScr",0.8787817668414684
k7_r31,7,31,logistic_regression,"VFT_phon_f,HY_off,MOCA,SCOPA,UPDRS1,UPDRS2,AXSC_on",0.9285195643404598
k7_r32,7,32,logistic_regression,"AXSC_on,LNS,UPDRS2,PIGD_on,UPDRS4,UPDRS3_off,SCOPA",0.9134328358208956
k7_r33,7,33,logistic_regression,"UPDRS2,SDM,AXSC_off,PIGD_off,UPDRS3_on,AXSC_on,HVLT_IR",0.9125050423557886
k7_r34,7,34,logistic_regression,"JLO,UPDRS4,UPDRS1,LNS,UPDRS2,AXSC_off,SDM",0.9302541347317467
k7_r35,7,35,logistic_regression,"GDS,SEADL,PIGD_off,ESS,LEDD,UPDRS3_off,JLO",0.8823719241629691
k7_r36,7,36,logistic_regression,"ESS,RBDScr,UPDRS4,HVLT_DR,UPDRS1,AXSC_on,SCOPA",0.8863251311012504
k7_r37,7,37,logistic_regression,"PIGD_on,SDM,SCOPA,ESS,AXSC_on,HY_off,PIGD_off",0.8491327148043567
k7_r38,7,38,logistic_regression,"SCOPA,UPDRS2,JLO,PIGD_on,MOCA,VFT_sem_sum,HY_off",0.9297902379991932
k7_r39,7,39,logistic_regression,"UPDRS3_on,PIGD_on,HVLT_DR,LEDD,HVLT_IR,UPDRS1,SCOPA",0.9139169019766035
k7_r40,7,40,logistic_regression,"LNS,SDM,RBDScr,HY_on,AXSC_on,UPDRS3_on,UPDRS3_off",0.817547398144413
k7_r41,7,41,logistic_regression,"VFT_sem_sum,SEADL,HVLT_DR,AXSC_off,UPDRS3_on,UPDRS1,PIGD_off",0.9137555465913676
k7_r42,7,42,logistic_regression,"UPDRS4,HY_on,SCOPA,HVLT_IR,AXSC_off,SEADL,HVLT_DR",0.8745058491327149
k7_r43,7,43,logistic_regression,"LEDD,AXSC_off,PIGD_on,UPDRS1,UPDRS2,HVLT_IR,SEADL",0.9336829366680113
k7_r44,7,44,logistic_regression,"LEDD,UPDRS3_on,UPDRS2,PIGD_on,SDM,RBDScr,AXSC_on",0.9057684550221863
k7_r45,7,45,logistic_regression,"VFT_sem_sum,HY_off,PIGD_on,UPDRS4,PIGD_off,AXSC_on,ESS",0.8586930213795886
k7_r46,7,46,logistic_regression,"VFT_phon_f,HY_on,UPDRS4,SDM,HVLT_IR,UPDRS3_off,JLO",0.853569987898346
k7_r47,7,47,logistic_regression,"SDM,HVLT_DR,UPDRS3_off,LNS,AXSC_off,SCOPA,HVLT_IR",0.8326744655102865
k7_r48,7,48,logistic_regression,"GDS,UPDRS2,LEDD,HY_on,HVLT_DR,SCOPA,LNS",0.9080677692617992
k7_r49,7,49,logistic_regression,"HY_off,HVLT_IR,MOCA,UPDRS3_on,RBDScr,GDS,UPDRS3_off",0.7894715611133521
k8_r0,8,0,logistic_regression,"VFT_sem_sum,PIGD_off,GDS,AXSC_off,HY_off,UPDRS3_on,SEADL,VFT_phon_f",0.8751512706736587
k8_r1,8,1,logistic_regression,"VFT_sem_sum,UPDRS4,UPDRS3_off,UPDRS1,PIGD_off,JLO,UPDRS2,MOCA",0.9400564743848325
k8_r2,8,2,logistic_regression,"LNS,HVLT_DR,UPDRS3_on,SCOPA,HY_off,MOCA,UPDRS2,RBDScr",0.9221661960467931
k8_r3,8,3,logistic_regression,"UPDRS3_off,HY_off,SEADL,PIGD_off,HY_on,UPDRS1,AXSC_off,UPDRS2",0.9253731343283582
k8_r4,8,4,logistic_regression,"AXSC_off,SEADL,JLO,UPDRS1,UPDRS2,AXSC_on,GDS,HY_off",0.927954820492134
k8_r5,8,5,logistic_regression,"AXSC_off,MOCA,UPDRS3_on,HVLT_IR,GDS,AXSC_on,PIGD_on,LNS",0.8230738200887455
k8_r6,8,6,logistic_regression,"AXSC_on,HY_on,VFT_phon_f,GDS,AXSC_off,SDM,MOCA,RBDScr",0.818838241226301
k8_r7,8,7,logistic_regression,"UPDRS3_on,LNS,SEADL,JLO,HVLT_IR,HY_on,HY_off,UPDRS3_off",0.8647035094796289
k8_r8,8,8,logistic_regression,"PIGD_on,SDM,SCOPA,HY_on,RBDScr,AXSC_on,LNS,HVLT_DR",0.8559903186768858
k8_r9,8,9,logistic_regression,"RBDScr,UPDRS3_on,PIGD_off,PIGD_on,GDS,JLO,SCOPA,VFT_phon_f",0.845098830173457
k8_r10,8,10,logistic_regression,"AXSC_on,HVLT_DR,UPDRS4,SEADL,SCOPA,HVLT_IR,HY_on,HY_off",0.8600645421540944
k8_r11,8,11,logistic_regression,"UPDRS3_on,AXSC_on,AXSC_off,HVLT_IR,PIGD_off,JLO,VFT_phon_f,UPDRS1",0.8936668011294877
k8_r12,8,12,logistic_regression,"UPDRS3_on,HVLT_DR,LNS,HY_off,AXSC_off,LEDD,UPDRS3_off,HVLT_IR",0.8073013311819283
k8_r13,8,13,logistic_regression,"PIGD_on,RBDScr,LEDD,VFT_sem_sum,UPDRS3_off,AXSC_on,PIGD_off,SEADL",0.8849536103267446
k8_r14,8,14,logistic_regression,"UPDRS1,SDM,LEDD,VFT_sem_sum,HVLT_IR,UPDRS4,MOCA,RBDScr",0.9055264219443324
k8_r15,8,15,logistic_regression,"VFT_sem_sum,VFT_phon_f,LNS,UPDRS1,AXSC_off,HY_on,HVLT_IR,GDS",0.8824526018555869
k8_r16,8,16,logistic_regression,"VFT_sem_sum,PIGD_off,AXSC_off,UPDRS2,LNS,ESS,JLO,HVLT_DR",0.9222670431625656
k8_r17,8,17,logistic_regression,"UPDRS3_off,MOCA,JLO,GDS,UPDRS3_on,SCOPA,SEADL,AXSC_on",0.8759580475998386
k8_r18,8,18,logistic_regression,"HVLT_IR,UPDRS3_on,HVLT_DR,UPDRS2,UPDRS1,SDM,RBDScr,HY_on",0.9173053650665591
k8_r19,8,19,logistic_regression,"UPDRS1,UPDRS4,RBDScr,PIGD_off,GDS,UPDRS2,VFT_sem_sum,HVLT_IR",0.9160548608309802
k8_r20,8,20,logistic_regression,"GDS,PIGD_on,PIGD_off,UPDRS3_on,SEADL,UPDRS4,JLO,HVLT_DR",0.8722065348931021
k8_r21,8,21,logistic_regression,"PIGD_on,VFT_phon_f,MOCA,UPDRS3_off,AXSC_on,RBDScr,VFT_sem_sum,SEADL",0.8701895925776523
k8_r22,8,22,logistic_regression,"PIGD_off,PIGD_on,HY_on,SEADL,UPDRS3_on,SCOPA,UPDRS1,MOCA",0.9210568777732957
k8_r23,8,23,logistic_regression,"SDM,LEDD,HVLT_DR,LNS,VFT_sem_sum,ESS,AXSC_off,HY_off",0.845461879790238
k8_r24,8,24,logistic_regression,"UPDRS1,PIGD_on,UPDRS2,VFT_phon_f,HY_off,PIGD_off,UPDRS4,MOCA",0.9439693424768052
k8_r25,8,25,logistic_regression,"AXSC_on,SCOPA,SEADL,PIGD_on,RBDScr,JLO,AXSC_off,UPDRS1",0.9266639774102461
k8_r26,8,26,logistic_regression,"PIGD_off,PIGD_on,VFT_sem_sum,RBDScr,ESS,JLO,VFT_phon_f,SEADL",0.8889471561113352
k8_r27,8,27,logistic_regression,"LEDD,PIGD_off,SEADL,UPDRS4,VFT_sem_sum,ESS,UPDRS3_on,VFT_phon_f",0.8863251311012506
k8_r28,8,28,logistic_regression,"LNS,UPDRS4,HVLT_DR,HY_off,AXSC_off,MOCA,GDS,SEADL",0.8691407825736185
k8_r29,8,29,logistic_regression,"JLO,UPDRS1,UPDRS4,UPDRS3_on,ESS,UPDRS2,HY_on,VFT_phon_f",0.9417103670835014
k8_r30,8,30,logistic_regression,"HVLT_IR,GDS,SDM,LEDD,AXSC_on,VFT_phon_f,HY_on,SEADL",0.8802339653085922
k8_r31,8,31,logistic_regression,"GDS,UPDRS2,RBDScr,ESS,HY_on,HVLT_DR,AXSC_off,LNS",0.9023194836627673
k8_r32,8,32,logistic_regression,"AXSC_on,AXSC_off,UPDRS2,VFT_phon_f,MOCA,HY_on,HVLT_IR,LEDD",0.9247680516337232
k8_r33,8,33,logistic_regression,"VFT_phon_f,PIGD_on,GDS,HVLT_IR,UPDRS3_on,UPDRS3_off,HVLT_DR,PIGD_off",0.8182331585316661
k8_r34,8,34,logistic_regression,"LNS,MOCA,LEDD,AXSC_on,HY_off,UPDRS3_on,PIGD_on,JLO",0.8422751109318274
k8_r35,8,35,logistic_regression,"VFT_phon_f,LNS,HY_on,VFT_sem_sum,PIGD_off,MOCA,HY_off,UPDRS3_on",0.8492133924969747
k8_r36,8,36,logistic_regression,"LNS,HVLT_IR,UPDRS2,SDM,LEDD,RBDScr,HY_off,HY_on",0.9061315046389673
k8_r37,8,37,logistic_regression,"HVLT_IR,HY_on,HVLT_DR,SCOPA,UPDRS3_on,LNS,JLO,ESS",0.7960467930617184
k8_r38,8,38,logistic_regression,"SDM,UPDRS4,SCOPA,RBDScr,AXSC_off,LNS,GDS,UPDRS1",0.8958047599838644
k8_r39,8,39,logistic_regression,"UPDRS2,SCOPA,HY_on,LNS,MOCA,VFT_phon_f,SEADL,UPDRS4",0.9383824122630093
k8_r40,8,40,logistic_regression,"AXSC_on,LEDD,SEADL,HY_on,HVLT_DR,GDS,UPDRS2,RBDScr",0.9148850342880194
k8_r41,8,41,logistic_regression,"SEADL,SDM,ESS,UPDRS2,VFT_phon_f,SCOPA,UPDRS3_on,HVLT_DR",0.9124041952400161
k8_r42,8,42,logistic_regression,"UPDRS4,PIGD_on,RBDScr,LNS,LEDD,MOCA,PIGD_off,SEADL",0.9025413473174668
k8_r43,8,43,logistic_regression,"UPDRS3_off,JLO,SCOPA,LNS,GDS,UPDRS2,PIGD_on,PIGD_off",0.927874142799516
k8_r44,8,44,logistic_regression,"UPDRS3_on,HY_off,HVLT_DR,SDM,LNS,AXSC_on,SEADL,VFT_phon_f",0.8651068979427188
k8_r45,8,45,logistic_regression,"HVLT_DR,LNS,VFT_sem_sum,SEADL,AXSC_off,AXSC_on,HY_on,HY_off",0.8618797902379992
k8_r46,8,46,logistic_regression,"HVLT_IR,HVLT_DR,VFT_phon_f,SEADL,RBDScr,HY_off,LNS,PIGD_off",0.8556676079064139
k8_r47,8,47,logistic_regression,"GDS,PIGD_on,UPDRS1,SDM,PIGD_off,UPDRS4,SEADL,AXSC_on",0.9254941508672851
k8_r48,8,48,logistic_regression,"RBDScr,HVLT_IR,PIGD_on,LNS,HVLT_DR,SDM,LEDD,HY_on",0.8561113352158128
k8_r49,8,49,logistic_regression,"AXSC_off,HY_on,LNS,UPDRS3_on,HY_off,LEDD,UPDRS3_off,SDM",0.8664784187172246
k9_r0,9,0,logistic_regression,"ESS,UPDRS1,SEADL,PIGD_on,SCOPA,VFT_sem_sum,HY_off,AXSC_on,SDM",0.9154901169826543
k9_r1,9,1,logistic_regression,"HY_on,SDM,LNS,RBDScr,MOCA,ESS,AXSC_on,JLO,PIGD_on",0.8286809197256959
k9_r2,9,2,logistic_regression,"SCOPA,AXSC_on,VFT_sem_sum,UPDRS4,VFT_phon_f,ESS,GDS,UPDRS3_off,AXSC_off",0.8460669624848729
k9_r3,9,3,logistic_regression,"HVLT_IR,UPDRS1,JLO,UPDRS2,RBDScr,ESS,PIGD_on,VFT_sem_sum,UPDRS4",0.9129487696651876
k9_r4,9,4,logistic_regression,"HY_on,UPDRS3_on,MOCA,JLO,LNS,UPDRS1,PIGD_on,ESS,UPDRS2",0.9428398547801533
k9_r5,9,5,logistic_regression,"PIGD_off,RBDScr,MOCA,AXSC_on,UPDRS2,LNS,LEDD,VFT_sem_sum,UPDRS1",0.9205728116175877
k9_r6,9,6,logistic_regression,"HVLT_IR,VFT_sem_sum,UPDRS3_off,PIGD_on,PIGD_off,UPDRS1,UPDRS4,ESS,MOCA",0.8965308592174264
k9_r7,9,7,logistic_regression,"AXSC_off,UPDRS2,UPDRS3_off,MOCA,UPDRS3_on,VFT_phon_f,JLO,GDS,SEADL",0.9346308995562727
k9_r8,9,8,logistic_regression,"UPDRS3_off,SDM,HY_off,SCOPA,HY_on,JLO,LNS,HVLT_DR,UPDRS1",0.891004437273094
k9_r9,9,9,logistic_regression,"LNS,LEDD,UPDRS4,GDS,UPDRS3_on,AXSC_off,HY_on,ESS,HVLT_IR",0.8200484066155708
k9_r10,9,10,logistic_regression,"MOCA,UPDRS4,HY_off,PIGD_on,SDM,JLO,HVLT_DR,ESS,VFT_sem_sum",0.8592577652279145
k9_r11,9,11,logistic_regression,"AXSC_off,MOCA,UPDRS4,AXSC_on,HY_on,LEDD,HVLT_IR,LNS,VFT_sem_sum",0.8677289229528036
k9_r12,9,12,logistic_regression,"UPDRS3_on,HY_on,VFT_sem_sum,MOCA,GDS,HVLT_IR,AXSC_off,JLO,SCOPA",0.8217426381605487
k9_r13,9,13,logistic_regression,"HVLT_IR,PIGD_off,JLO,PIGD_on,AXSC_off,LEDD,VFT_sem_sum,ESS,RBDScr",0.8516337232755143
k9_r14,9,14,logistic_regression,"HY_on,LNS,PIGD_on,SDM,SEADL,AXSC_off,UPDRS3_off,VFT_phon_f,UPDRS4",0.8960064542154095
k9_r15,9,15,logistic_regression,"LNS,PIGD_off,SDM,PIGD_on,UPDRS3_off,JLO,UPDRS3_on,VFT_phon_f,HY_off",0.8478015328761597
k9_r16,9,16,logistic_regression,"UPDRS4,HVLT_DR,PIGD_on,AXSC_off,HVLT_IR,AXSC_on,SEADL,VFT_phon_f,MOCA",0.8843888664784187
k9_r17,9,17,logistic_regression,"AXSC_off,SEADL,PIGD_off,ESS,HVLT_DR,UPDRS1,HVLT_IR,RBDScr,UPDRS3_on",0.9031464300121016
k9_r18,9,18,logistic_regression,"UPDRS3_on,UPDRS2,SDM,SCOPA,HVLT_IR,PIGD_off,UPDRS1,HY_on,LEDD",0.9214199273900767
k9_r19,9,19,logistic_regression,"AXSC_on,UPDRS4,MOCA,UPDRS3_on,PIGD_on,ESS,LEDD,VFT_phon_f,UPDRS1",0.9148446954417104
k9_r20,9,20,logistic_regression,"HVLT_IR,UPDRS3_on,UPDRS3_off,VFT_sem_sum,VFT_phon_f,RBDScr,PIGD_on,SEADL,JLO",0.8636950383219041
k9_r21,9,21,logistic_regression,"AXSC_off,MOCA,LNS,PIGD_off,SCOPA,GDS,VFT_phon_f,UPDRS2,UPDRS3_on",0.9239209358612345
k9_r22,9,22,logistic_regression,"GDS,HY_off,PIGD_off,UPDRS3_on,HY_on,MOCA,HVLT_IR,ESS,AXSC_off",0.8127470754336426
k9_r23,9,23,logistic_regression,"VFT_sem_sum,HVLT_IR,RBDScr,MOCA,GDS,UPDRS4,HY_on,SEADL,SCOPA",0.8693021379588542
k9_r24,9,24,logistic_regression,"HY_on,AXSC_off,GDS,PIGD_off,HVLT_IR,UPDRS3_on,VFT_sem_sum,LEDD,JLO",0.8407825736183946
k9_r25,9,25,logistic_regression,"HY_on,JLO,ESS,VFT_sem_sum,HVLT_IR,UPDRS4,UPDRS3_off,HY_off,AXSC_on",0.8373941105284388
k9_r26,9,26,logistic_regression,"LNS,UPDRS2,ESS,PIGD_on,AXSC_off,JLO,HY_on,VFT_sem_sum,SEADL",0.9289632916498589
k9_r27,9,27,logistic_regression,"PIGD_off,UPDRS4,ESS,HVLT_DR,AXSC_off,LNS,SDM,VFT_sem_sum,AXSC_on",0.8439290036304962
k9_r28,9,28,logistic_regression,"VFT_sem_sum,PIGD_off,SDM,LEDD,GDS,UPDRS3_off,UPDRS4,SCOPA,JLO",0.8651068979427188
k9_r29,9,29,logistic_regression,"LNS,LEDD,RBDScr,PIGD_on,MOCA,SCOPA,HY_on,UPDRS2,HVLT_IR",0.9065752319483663
k9_r30,9,30,logistic_regression,"HY_on,UPDRS4,LEDD,SCOPA,GDS,LNS,PIGD_off,PIGD_on,SEADL",0.9014925373134328
k9_r31,9,31,logistic_regression,"MOCA,LNS,HVLT_IR,PIGD_on,SCOPA,ESS,RBDScr,AXSC_off,SDM",0.8442517144009681
k9_r32,9,32,logistic_regression,"PIGD_off,PIGD_on,HY_on,GDS,JLO,AXSC_on,LEDD,UPDRS4,LNS",0.8680516337232755
k9_r33,9,33,logistic_regression,"HY_on,PIGD_off,VFT_sem_sum,SDM,GDS,LNS,LEDD,HVLT_IR,AXSC_on",0.8609923356192013
k9_r34,9,34,logistic_regression,"UPDRS1,ESS,UPDRS4,LNS,PIGD_on,LEDD,UPDRS3_on,JLO,HY_off",0.9102460669624849
k9_r35,9,35,logistic_regression,"HVLT_IR,UPDRS3_off,PIGD_on,PIGD_off,UPDRS3_on,AXSC_on,LEDD,JLO,UPDRS4",0.8565147236789029
